## The log file based on the Model Trained on the Sample of Dense Trajectories output and LSTM.
epoch,acc,loss,val_acc,val_loss
28,0.48563968559469317,1.4281802031141038,0.69444444665202387,1.4362591416747481
29,0.54569190227020503,1.41531346111945,0.72222222442980166,1.428489261203342
30,0.5483028683276463,1.3899781274422029,0.68981481702239422,1.419229719373915
31,0.58746736385803622,1.3639782931723732,0.73148148368906096,1.4102615691997387
32,0.51958224169579248,1.4073962633043293,0.69444444665202387,1.4026292783242684
33,0.53785900643226681,1.3882553639673378,0.71296296517054236,1.3949984047147963
34,0.53263707447301001,1.3648565814638263,0.71296296296296291,1.3867088026470609
35,0.50652741140858626,1.3649756625177967,0.73148148148148151,1.377953741285536
36,0.54569190460459061,1.3500347535852975,0.72222222442980166,1.3677838246027629
37,0.51958224169579248,1.3499332389383341,0.70833333554091282,1.359101485323023
38,0.54569190491584196,1.328627924383776,0.71759259480017201,1.349625962751883
39,0.52741514220250185,1.3369767824601255,0.70833333554091282,1.3419484915556732
40,0.58224542940876811,1.2982431796449905,0.72222222663738112,1.3343126773834229
41,0.59268929332728171,1.3096852044212601,0.7314814858966403,1.3262414269977145
42,0.53524803804043997,1.309453360094414,0.72685185185185186,1.3200175850479692
43,0.52741514220250185,1.3193573372793572,0.72222222663738112,1.3121322879084834
44,0.60574412626012497,1.2797439512322528,0.73148148368906096,1.3035812289626509
45,0.5848563931318238,1.2711838829299489,0.7407407451558996,1.2966635227203369
46,0.57180156502337742,1.2719472444399842,0.72685185626701077,1.28991198098218
47,0.58224542707438254,1.2598034022059827,0.69907407848923298,1.2826798271249842
48,0.54569190227020503,1.2778374146543656,0.73611111111111116,1.2752441741802074
49,0.5900783278145304,1.253101862753029,0.75462963404478856,1.2693578667110867
50,0.61357702225368893,1.2497708479978398,0.74537037478552925,1.2631948391596477
51,0.57963446358476545,1.2511183502779928,0.75462962962962965,1.2576678373195507
52,0.62140992027038688,1.2422089109844079,0.75462962962962965,1.2504332418794986
53,0.61618798846675582,1.2099968359924795,0.7407407451558996,1.2430566328543204
54,0.56396866934106493,1.2254021061929647,0.73611111552626995,1.2373904652065701
55,0.60052219414524244,1.2188924000095138,0.73611111552626995,1.2305558257632785
56,0.5926892913041476,1.2177045239480917,0.72222222442980166,1.2250041431850858
57,0.59007832960422602,1.2182396952228198,0.74537037478552925,1.2190239252867523
58,0.59791122310777867,1.1796040506960517,0.74074074294832015,1.2138986499221236
59,0.64229764888554264,1.1563446471958807,0.7361111133186905,1.2063573996225994
60,0.59007832773671764,1.1928022598784525,0.73148148368906096,1.1992727473930076
61,0.6657963452700224,1.134086505551251,0.7407407451558996,1.1923576681702226
62,0.63707571894942006,1.1368990663448761,0.75462962962962965,1.1857102005570024
63,0.62140992011476126,1.1574079607547729,0.74074074294832015,1.1798766718970404
64,0.63185378683453752,1.1376323525650383,0.7361111133186905,1.1742955137182165
65,0.6187989565473313,1.1270822544944503,0.73148148368906096,1.1682066122690837
66,0.65535247901712324,1.1223425308033319,0.7361111133186905,1.1622470219930012
67,0.64229765075305112,1.14478988000058,0.75462963404478856,1.1563878324296739
68,0.62140992260477246,1.1526391811221448,0.75000000441515891,1.1524310465212222
69,0.58224542707438254,1.1508444052763458,0.75000000441515891,1.1479517883724637
70,0.64229764841866555,1.1127816914889581,0.7592592592592593,1.141171031528049
71,0.65274151295968197,1.1261160999303075,0.75000000441515891,1.1362240667696353
72,0.6475195781991625,1.0974876183442597,0.73611111111111116,1.1309083920937997
73,0.64751958317918501,1.1184188535257045,0.75925926367441809,1.1274620780238398
74,0.66318537952383261,1.1095453752861322,0.75,1.1220313045713637
75,0.63968668033809017,1.0831555875100916,0.76851851851851849,1.1157590239136308
76,0.66579634558127376,1.0769398688647516,0.74537037037037035,1.1111706053769146
77,0.6736292434423462,1.0721072219993053,0.75000000441515891,1.1059155905688252
78,0.67624020483101632,1.0516241963164925,0.75000000220757945,1.1000888347625732
79,0.65013054425660377,1.076751418898062,0.7453703725779498,1.0952778701429013
80,0.67624020949978736,1.0500456194342271,0.74537037037037035,1.0903804920337818
81,0.66840730696994388,1.058665957525567,0.75,1.0852118818848222
82,0.65274151264843061,1.0458570062024786,0.75462962962962965,1.0817991274374503
83,0.67885117555722863,1.0285351811750127,0.76851851851851849,1.0769979688856337
84,0.67885117555722863,1.0419168209282599,0.76388889109646829,1.071743819448683
85,0.62924281579707375,1.0560944404054249,0.76851852293367739,1.067650070896855
86,0.65013054923662628,1.0527529240277045,0.7453703725779498,1.0656810998916626
87,0.70496083613164118,1.0115933975413947,0.75925926146683864,1.0595407927477802
88,0.62402088337093986,1.052227461306918,0.77314814814814814,1.0549733153095953
89,0.69451696925623918,1.0330158272860255,0.77314814814814814,1.0501133865780301
90,0.71801566673009887,1.0057709858249435,0.75925926146683864,1.0457507769266765
91,0.66057441050950294,1.0150020791718606,0.74537037037037035,1.0425540385422882
92,0.69190600351004938,1.0115443916295901,0.77314814814814814,1.0377524075684723
93,0.63968668500686132,1.028094467855309,0.76388888888888884,1.0349647204081218
94,0.70496083364162998,0.98411718376622814,0.77314815256330705,1.0304556157853868
95,0.70234986773981434,1.0118072017365896,0.76851852293367739,1.0265922325628776
96,0.69712793329054634,0.99474282986812745,0.74074074294832015,1.0246544414096408
97,0.68668407139516685,0.98872646837259393,0.75925926146683864,1.0183199335027624
98,0.69973890401675864,0.96184646040590249,0.74537037037037035,1.0136614817160148
99,0.71801566143882489,0.96143107127894312,0.77314814814814814,1.0091243849860296
